arnC_1_2,CP000936.1,36.364,110,65,3,3,108,216952,217278,3.36e-10,57.8,57.27,0,1
arnC_1_3,CP000936.1,30.282,284,174,5,4,275,157125,157940,3.53e-39,144,52.46,0,3
arnC_1_3,CP000936.1,38.017,121,67,4,6,124,1745577,1745233,2.03e-19,86.3,59.50,0,-2
arnC_1_3,CP000936.1,33.333,129,79,3,5,133,1738206,1737841,4.69e-19,85.1,57.36,0,-2
arnC_1_3,CP000936.1,35.227,88,53,2,1,88,1742590,1742339,2.59e-12,64.3,62.50,0,-1
arnC_2_1,CP000936.1,39.091,220,128,4,1,215,1738206,1737550,1.08e-40,148,61.36,0,-2
arnC_2_1,CP000936.1,35.417,240,144,3,1,239,1384378,1383689,3.36e-39,144,55.42,0,-1
arnC_2_1,CP000936.1,38.565,223,118,4,2,212,1745577,1744930,2.93e-36,135,55.61,0,-2
arnC_2_1,CP000936.1,53.750,80,37,0,1,80,1742578,1742339,4.49e-30,93.6,72.50,0,-1
arnC_2_1,CP000936.1,31.288,163,103,7,80,235,1742340,1741858,4.49e-30,52.4,50.31,0,-2
arnC_2_1,CP000936.1,32.018,228,139,6,1,217,1734872,1734204,2.04e-29,115,55.26,0,-3
arnC_2_1,CP000936.1,33.028,109,70,2,1,106,216949,217275,2.16e-12,64.3,60.55,0,1
artM_1,CP000936.1,99.595,247,1,0,1,247,1256964,1257704,3.04e-156,476,100.00,0,3
artM_1,CP000936.1,63.934,244,88,0,1,244,853855,854586,1.62e-98,311,79.92,0,1
artM_1,CP000936.1,53.719,242,110,2,6,245,651702,650977,5.99e-79,255,73.55,0,-2
artM_1,CP000936.1,53.878,245,112,1,1,244,505831,505097,1.14e-70,231,71.43,0,-1
artM_1,CP000936.1,43.798,258,128,1,1,241,744596,743823,4.15e-65,215,64.34,0,-3
artM_1,CP000936.1,46.250,240,126,2,4,240,1456653,1455934,2.28e-63,210,65.42,0,-2
artM_1,CP000936.1,40.496,242,136,5,5,240,230953,231672,1.85e-51,176,64.88,0,1
artM_1,CP000936.1,43.269,208,111,2,6,211,1488540,1487932,1.07e-43,154,65.87,0,-2
artM_1,CP000936.1,35.124,242,146,4,8,240,2081221,2081940,1.28e-42,150,58.68,0,1
artM_1,CP000936.1,38.912,239,135,4,3,232,1416682,1415972,1.90e-42,150,56.07,0,-1
artM_1,CP000936.1,35.246,244,147,4,6,240,1415902,1415177,3.03e-41,147,56.56,0,-1
artM_1,CP000936.1,34.906,212,136,2,11,221,793611,794243,9.42e-38,137,60.38,0,3
artM_1,CP000936.1,34.177,237,149,4,6,240,1808354,1807659,4.34e-36,132,55.70,0,-3
artM_1,CP000936.1,37.383,214,128,3,19,231,1409351,1408725,1.98e-35,130,59.35,0,-3
artM_1,CP000936.1,38.813,219,124,5,6,216,941653,942303,4.88e-35,129,53.88,0,1
artM_1,CP000936.1,37.555,229,137,4,6,231,1839202,1838525,5.02e-35,129,56.33,0,-1
artM_1,CP000936.1,40.580,207,115,5,19,221,818553,819161,1.22e-34,127,58.94,0,3
artM_1,CP000936.1,36.111,216,131,4,30,243,1908918,1909550,6.02e-34,125,57.41,0,3
artM_1,CP000936.1,31.381,239,158,4,5,242,303761,303060,5.51e-33,123,56.49,0,-3
artM_1,CP000936.1,37.662,231,129,7,6,228,2225607,2224936,5.78e-33,123,58.87,0,-2
artM_1,CP000936.1,32.911,237,146,7,20,243,1862528,1861818,4.08e-32,120,56.96,0,-3
artM_1,CP000936.1,32.911,237,138,9,6,235,1625045,1624377,1.33e-30,116,56.96,0,-3
artM_1,CP000936.1,33.500,200,118,3,6,198,1963210,1962635,8.68e-30,114,53.50,0,-1
artM_1,CP000936.1,28.854,253,156,6,4,240,1563222,1562488,1.48e-28,110,52.96,0,-2
artM_1,CP000936.1,33.010,206,130,5,19,221,1364912,1364310,2.05e-28,109,55.83,0,-3
artM_1,CP000936.1,34.259,216,138,3,4,217,186790,187431,4.16e-27,106,56.94,0,1
artM_1,CP000936.1,29.457,258,163,7,1,243,1861528,1860767,6.64e-27,105,50.78,0,-1
artM_1,CP000936.1,32.127,221,139,3,6,220,870389,871036,9.91e-27,105,53.39,0,2
artM_1,CP000936.1,37.433,187,103,5,20,204,641684,642208,5.36e-26,102,56.68,0,2
artM_1,CP000936.1,34.300,207,131,4,18,220,2224750,2224133,1.04e-24,99.4,56.52,0,-1
artM_1,CP000936.1,28.444,225,157,3,6,228,1845917,1846585,5.04e-24,97.1,53.78,0,2
artM_1,CP000936.1,29.075,227,156,3,6,231,1400020,1399352,1.11e-23,96.3,51.54,0,-1
artM_1,CP000936.1,31.280,211,141,4,6,215,733312,733935,1.20e-23,95.9,52.61,0,1
artM_1,CP000936.1,31.579,228,138,9,13,228,545036,545701,1.31e-23,95.9,53.95,0,2
artM_1,CP000936.1,32.474,194,127,4,6,198,1933151,1933723,1.52e-23,95.9,53.09,0,2
artM_1,CP000936.1,27.876,226,149,5,6,227,1195408,1194761,8.10e-23,93.6,50.88,0,-1
artM_1,CP000936.1,27.039,233,151,4,8,232,545891,546556,9.17e-23,93.6,48.93,0,2
artM_1,CP000936.1,25.455,220,162,2,8,227,790705,791358,2.30e-22,92.4,54.09,0,1
artM_1,CP000936.1,29.767,215,142,5,19,229,1193668,1193039,4.74e-22,91.3,56.28,0,-1
artM_1,CP000936.1,26.577,222,147,4,6,224,1979819,1979193,9.57e-22,90.5,49.10,0,-3
artM_1,CP000936.1,29.435,248,142,10,12,242,1513347,1512652,1.16e-20,87.4,47.98,0,-2
artM_1,CP000936.1,28.638,213,143,5,14,222,2066471,2065848,9.59e-19,81.6,49.30,0,-3
artM_1,CP000936.1,29.258,229,147,8,6,227,588896,588234,1.81e-18,80.9,51.09,0,-3
artM_1,CP000936.1,26.415,212,144,4,20,221,1066259,1066888,9.23e-18,79.0,49.53,0,2
artM_1,CP000936.1,25.664,226,162,3,9,230,1046640,1047311,1.01e-17,78.6,51.33,0,3
artM_1,CP000936.1,27.650,217,138,3,1,216,1439655,1439059,2.91e-17,77.4,51.61,0,-2
artM_1,CP000936.1,28.302,212,123,6,3,201,1618399,1618986,6.48e-17,76.3,46.70,0,1
artM_1,CP000936.1,28.302,212,143,5,15,222,1819112,1818492,1.72e-16,75.1,49.53,0,-3
artM_1,CP000936.1,36.082,194,101,6,15,198,218896,219438,2.24e-16,74.7,51.55,0,1
artM_1,CP000936.1,28.125,224,146,6,14,230,1373580,1372933,3.62e-16,74.3,45.54,0,-2
artM_1,CP000936.1,28.571,231,147,9,17,238,2069009,2068344,5.12e-16,73.6,50.22,0,-3
artM_1,CP000936.1,26.147,218,137,5,6,211,2174835,2174218,5.64e-15,70.5,43.58,0,-2
artM_1,CP000936.1,27.228,202,139,5,29,227,1899588,1898998,6.29e-14,67.4,47.52,0,-2
artM_1,CP000936.1,25.248,202,132,5,28,220,753758,754333,3.21e-13,65.5,48.51,0,2
artM_1,CP000936.1,24.378,201,141,4,17,215,742220,742795,3.40e-13,65.5,49.75,0,2
artM_1,CP000936.1,25.806,217,147,8,12,222,121532,122158,4.71e-12,62.0,49.77,0,2
artM_1,CP000936.1,37.647,85,43,3,141,222,1338554,1338321,4.80e-11,58.9,57.65,0,-3
artM_1,CP000936.1,27.053,207,130,5,6,198,891361,891960,3.23e-10,56.6,44.44,0,1
artM_1,CP000936.1,24.885,217,134,7,21,218,871193,871813,5.26e-10,55.8,45.62,0,2
artM_1,CP000936.1,23.377,231,145,9,6,210,807039,807713,5.61e-10,55.8,48.92,0,3
artM_1,CP000936.1,24.468,188,88,5,34,198,1365544,1365074,1.03e-08,52.0,42.55,0,-1
artM_1,CP000936.1,24.713,174,118,5,28,200,754469,754954,1.54e-08,51.2,44.83,0,2
artM_1,CP000936.1,25.664,113,78,3,131,240,2235388,2235717,8.36e-08,49.3,54.87,0,1
artM_1,CP000936.1,38.806,67,38,1,141,207,1103137,1103328,2.64e-07,47.8,59.70,0,1
artM_1,CP000936.1,30.233,129,87,3,84,211,1343483,1343103,4.67e-07,47.0,50.39,0,-3
artM_1,CP000936.1,25.980,204,103,7,32,224,1103707,1104207,3.33e-06,44.3,43.14,0,1
artM_1,CP000936.1,30.986,71,46,1,137,207,2234557,2234760,9.03e-06,42.7,57.75,0,1
artM_1,CP000936.1,36.842,57,36,0,8,64,2234113,2234283,1.27e-05,42.4,61.40,0,1
artM_1,CP000936.1,23.077,195,131,8,18,211,1298124,1298654,2.31e-05,41.6,47.69,0,3
artM_1,CP000936.1,28.713,101,63,3,140,232,268424,268723,4.47e-05,40.8,51.49,0,2
artM_1,CP000936.1,20.561,214,129,5,17,220,976418,976966,7.57e-05,40.0,39.25,0,2
artM_1,CP000936.1,24.034,233,131,7,8,210,1541438,1540788,2.65e-04,38.1,44.21,0,-3
artM_1,CP000936.1,21.229,179,106,4,34,208,1299105,1299548,0.001,36.2,40.22,0,3
artM_1,CP000936.1,31.646,79,51,1,139,217,1540145,1539918,0.002,35.4,59.49,0,-3
artM_1,CP000936.1,24.479,192,101,8,22,202,808047,808523,0.002,35.4,41.15,0,3
artP_2_1,CP000936.1,99.628,269,1,0,1,269,187641,188447,3.75e-174,529,100.00,0,3
artP_2_1,CP000936.1,48.473,262,132,1,3,261,1414334,1413549,3.24e-77,251,69.08,0,-3
artP_2_1,CP000936.1,35.983,239,132,7,29,259,1255570,1256247,6.06e-31,118,53.97,0,1
artP_2_1,CP000936.1,26.923,260,172,6,4,259,650924,650187,1.28e-20,87.8,46.54,0,-3
artP_2_1,CP000936.1,27.888,251,161,8,14,259,1254814,1255521,3.50e-18,80.9,49.40,0,1
artP_2_1,CP000936.1,25.182,274,177,8,4,260,507396,506608,1.36e-17,79.0,50.00,0,-2
artP_2_1,CP000936.1,26.978,278,172,7,4,259,743790,742984,1.37e-13,67.0,43.88,0,-2
asp1_1,CP000936.1,99.051,527,5,0,1,527,1732692,1731112,0.0,1072,99.43,0,-2
asp2_1,CP000936.1,99.219,512,4,0,1,512,1731128,1729593,0.0,1055,100.00,0,-3
asp3_1,CP000936.1,98.639,147,2,0,1,147,1729596,1729156,1.28e-95,298,99.32,0,-2
atpE_2atpE_1_1,CP000936.1,100.000,194,0,0,1,194,1349392,1348811,3.08e-115,356,100.00,0,-1
bcrA_2_1,CP000936.1,42.105,209,119,2,3,210,1195411,1194788,6.64e-42,148,64.59,0,-1
bcrA_2_1,CP000936.1,33.500,200,129,3,3,201,742184,742774,2.77e-30,115,60.00,0,2
bcrA_2_1,CP000936.1,30.962,239,160,5,3,238,1400023,1399313,2.82e-30,115,55.23,0,-1
bcrA_2_1,CP000936.1,31.197,234,154,4,3,233,581582,582271,2.57e-29,112,54.27,0,2
bcrA_2_1,CP000936.1,31.325,249,144,3,1,223,674646,675389,4.90e-27,105,52.21,0,3
bcrA_2_1,CP000936.1,28.517,263,155,6,1,240,789926,790684,2.31e-25,100,50.57,0,2
bcrA_2_1,CP000936.1,29.258,229,154,5,3,228,1688906,1688235,3.05e-25,100,54.59,0,-3
bcrA_2_1,CP000936.1,29.469,207,135,2,6,212,1439634,1439047,1.59e-22,92.8,55.07,0,-2
bcrA_2_1,CP000936.1,30.137,219,142,5,1,210,651711,651061,9.86e-22,90.5,51.60,0,-2
bcrA_2_1,CP000936.1,26.190,210,152,3,4,212,1675718,1675095,2.32e-21,89.4,54.29,0,-3
bcrA_2_1,CP000936.1,26.809,235,154,6,12,235,1908849,1909532,6.34e-21,88.2,51.49,0,3
bcrA_2_1,CP000936.1,28.505,214,142,4,14,216,230983,231624,1.29e-20,87.0,52.80,0,1
bcrA_2_1,CP000936.1,29.358,218,143,5,3,210,1456650,1456000,1.83e-19,83.6,53.21,0,-2
bcrA_2_1,CP000936.1,27.119,236,152,6,2,224,853864,854550,5.14e-19,82.4,52.54,0,1
bcrA_2_1,CP000936.1,27.619,210,148,3,1,210,1979828,1979211,2.24e-18,80.5,50.00,0,-3
bcrA_2_1,CP000936.1,28.085,235,158,6,5,233,790702,791391,4.03e-18,79.7,50.64,0,1
bcrA_2_1,CP000936.1,26.887,212,145,4,1,210,1684985,1685596,5.93e-18,79.3,52.36,0,2
bcrA_2_1,CP000936.1,29.825,228,136,8,3,210,1861516,1860845,7.66e-18,79.0,50.88,0,-1
bcrA_2_1,CP000936.1,26.415,212,151,3,8,215,1808342,1807710,1.10e-17,78.6,51.42,0,-3
bcrA_2_1,CP000936.1,27.723,202,129,6,1,190,1625054,1624464,1.61e-16,75.1,53.96,0,-3
bcrA_2_1,CP000936.1,28.216,241,150,7,3,232,1618405,1619091,2.50e-16,74.7,51.04,0,1
bcrA_2_1,CP000936.1,24.312,218,147,4,4,209,1256979,1257614,4.35e-16,73.9,52.29,0,3
bcrA_2_1,CP000936.1,25.446,224,161,2,4,221,1845917,1846588,5.30e-16,73.6,50.89,0,2
bcrA_2_1,CP000936.1,27.523,218,149,7,1,210,793584,794234,1.40e-15,72.4,51.83,0,3
bcrA_2_1,CP000936.1,24.312,218,122,6,19,210,2224741,2224139,1.58e-14,69.3,46.33,0,-1
bcrA_2_1,CP000936.1,27.488,211,134,6,4,211,976379,976963,2.63e-13,65.5,46.92,0,2
bcrA_2_1,CP000936.1,28.182,220,139,6,2,208,505822,505181,2.66e-13,65.5,53.64,0,-1
bcrA_2_1,CP000936.1,26.991,226,143,8,3,212,733309,733968,3.90e-13,65.1,51.33,0,1
bcrA_2_1,CP000936.1,24.378,201,146,1,1,195,2174844,2174242,5.25e-13,64.7,43.78,0,-2
bcrA_2_1,CP000936.1,26.038,265,159,9,1,232,807030,807812,7.27e-13,64.3,45.66,0,3
bcrA_2_1,CP000936.1,21.339,239,156,5,2,213,2234101,2234802,1.06e-11,60.8,46.44,0,1
bcrA_2_1,CP000936.1,31.073,177,112,5,3,170,1933148,1933675,1.07e-11,60.8,50.85,0,2
bcrA_2_1,CP000936.1,24.883,213,144,6,18,220,1817344,1816724,2.98e-11,59.3,47.89,0,-1
bcrA_2_1,CP000936.1,27.014,211,136,6,3,200,1963213,1962596,3.39e-11,59.3,51.18,0,-1
bcrA_2_1,CP000936.1,31.193,218,132,9,18,223,1513314,1512679,9.56e-11,57.8,49.54,0,-2
bcrA_2_1,CP000936.1,25.551,227,157,6,4,221,2066498,2065827,2.49e-10,56.6,48.02,0,-3
bcrA_2_1,CP000936.1,24.034,233,156,6,14,227,1862540,1861848,2.90e-09,53.5,45.06,0,-3
bcrA_2_1,CP000936.1,27.835,194,121,6,23,205,1899600,1899043,2.08e-07,47.8,43.30,0,-2
bcrA_2_1,CP000936.1,100.000,22,0,0,1,22,1338041,1337976,1.05e-06,45.8,100.00,0,-3
bcrA_2_1,CP000936.1,25.238,210,130,7,18,208,1373562,1372957,1.14e-06,45.4,46.67,0,-2
bcrA_2_1,CP000936.1,25.000,172,121,4,34,202,1365538,1365038,1.45e-05,42.4,47.67,0,-1
bcrA_2_1,CP000936.1,23.864,176,99,7,21,187,808056,808505,5.84e-04,37.4,42.61,0,3
bcrA_2_1,CP000936.1,25.581,215,110,10,26,222,1103695,1104243,0.021,32.3,41.86,0,1
bglA_2bglA_1_1,CP000936.1,50.309,485,217,6,1,477,620265,621671,9.65e-152,475,66.19,0,3
bglA_2bglA_1_1,CP000936.1,30.722,485,298,13,1,474,328548,329921,8.67e-60,209,49.28,0,3
bglA_2bglA_1_1,CP000936.1,30.061,489,293,16,3,474,1999235,2000605,3.35e-57,201,49.28,0,2
bglA_2bglA_1_1,CP000936.1,32.992,488,272,18,8,472,1211501,1210134,1.39e-54,194,47.95,0,-3
bglA_2bglA_1_1,CP000936.1,32.114,492,263,19,8,467,536943,538301,5.30e-51,183,47.56,0,3
bglA_2bglA_1_1,CP000936.1,64.000,100,36,0,372,471,778073,778372,5.59e-34,133,75.00,0,2
bglF_1gamP_1,CP000936.1,49.168,661,288,12,1,646,1694072,1692189,1.67e-167,528,62.18,0,-3
bglF_1gamP_1,CP000936.1,34.146,656,379,14,3,628,1858142,1856244,3.87e-108,356,53.81,0,-3
bglF_1gamP_1,CP000936.1,32.394,639,373,15,1,626,618414,620192,6.89e-80,273,49.14,0,3
bglF_1gamP_1,CP000936.1,47.887,142,74,0,505,646,797236,797661,5.27e-29,120,62.68,0,1
bglK_3_1,CP000936.1,100.000,284,0,0,14,297,1353098,1352247,4.84e-176,536,100.00,0,-3
bglK_3_1,CP000936.1,38.132,257,157,2,40,294,1647430,1646660,3.35e-40,145,57.59,0,-1
bglK_3_1,CP000936.1,31.225,253,148,4,63,290,719033,719788,1.28e-19,85.9,48.62,0,2
bglK_3_1,CP000936.1,33.333,192,119,4,63,249,2138071,2137508,1.57e-16,76.6,52.08,0,-1
blaSE_1,CP000936.1,96.789,218,7,0,1,218,451150,451803,1.46e-173,434,98.17,0,1
blaSE_1,CP000936.1,100.000,91,0,0,212,302,451791,452063,1.46e-173,190,100.00,0,3
blaSE_1,CP000936.1,55.696,79,34,1,221,298,2208452,2208216,6.86e-19,83.6,65.82,0,-3
blaSE_1,CP000936.1,43.956,91,50,1,209,298,202748,203020,6.36e-18,80.9,60.44,0,2
blaSE_1,CP000936.1,48.684,76,38,1,209,283,202928,203155,2.02e-16,76.3,63.16,0,2
blaSE_1,CP000936.1,41.758,91,52,1,209,298,202868,203140,2.71e-16,75.9,59.34,0,2
blaSE_1,CP000936.1,48.684,76,38,1,224,298,202613,202840,2.89e-16,75.9,63.16,0,2
blaSE_1,CP000936.1,55.738,61,26,1,224,283,202673,202855,2.42e-15,73.2,70.49,0,2
blaSE_1,CP000936.1,42.857,91,51,1,209,298,202808,203080,2.97e-15,72.8,57.14,0,2
blaSE_1,CP000936.1,47.368,76,39,1,224,298,2197664,2197437,2.54e-14,70.1,61.84,0,-3
blaSE_1,CP000936.1,40.426,94,55,1,207,299,2197475,2197194,3.34e-14,69.7,57.45,0,-3
blaSE_1,CP000936.1,44.156,77,42,1,224,299,2197604,2197374,1.44e-13,67.8,63.64,0,-3
blaSE_1,CP000936.1,52.459,61,28,1,224,283,2197364,2197182,2.70e-13,67.0,68.85,0,-3
blaSE_1,CP000936.1,39.362,94,56,1,207,299,2197595,2197314,3.78e-13,66.2,56.38,0,-3
blaSE_1,CP000936.1,43.038,79,40,4,225,301,1432024,1431797,9.31e-13,65.1,63.29,0,-1
blaSE_1,CP000936.1,45.455,77,41,1,224,299,2132034,2131804,1.77e-12,64.3,57.14,0,-2
blaSE_1,CP000936.1,40.506,79,44,2,224,301,2131974,2131744,3.92e-11,60.1,56.96,0,-2
blaSE_1,CP000936.1,43.590,78,41,2,224,298,440150,440383,9.14e-11,58.9,57.69,0,2
blaSE_1,CP000936.1,34.783,115,52,4,209,302,202988,203326,1.15e-10,58.9,49.57,0,2
blaSE_1,CP000936.1,43.590,78,41,2,224,298,452805,453038,1.78e-10,58.2,55.13,0,3
blaSE_1,CP000936.1,41.250,80,42,4,224,301,440213,440443,1.95e-10,58.2,60.00,0,2
blaSE_1,CP000936.1,35.345,116,52,4,207,301,2197355,2197014,2.07e-10,58.2,49.14,0,-3
blaSE_1,CP000936.1,43.421,76,42,1,224,298,2132274,2132047,2.15e-10,58.2,51.32,0,-2
blaSE_1,CP000936.1,43.421,76,42,1,224,298,2132214,2131987,2.15e-10,58.2,51.32,0,-2
blaSE_1,CP000936.1,43.421,76,42,1,224,298,2132154,2131927,2.15e-10,58.2,51.32,0,-2
blaSE_1,CP000936.1,46.552,58,31,0,241,298,2197670,2197497,2.33e-10,57.8,63.79,0,-3
blaSE_1,CP000936.1,50.847,59,28,1,241,298,452739,452915,4.73e-10,57.0,61.02,0,3
blaSE_1,CP000936.1,30.833,120,59,2,200,298,960274,960624,7.96e-10,56.2,42.50,0,1
blaSE_1,CP000936.1,41.304,92,48,5,204,289,98648,98923,8.86e-10,56.2,57.61,0,2
blaSE_1,CP000936.1,33.673,98,43,2,224,299,960214,960507,1.01e-09,55.8,48.98,0,1
blaSE_1,CP000936.1,40.217,92,49,5,204,289,56998,57273,1.28e-09,55.5,57.61,0,1
blaSE_1,CP000936.1,50.847,59,28,1,241,298,440084,440260,1.57e-09,55.5,59.32,0,2
blaSE_1,CP000936.1,41.791,67,36,2,220,283,1920939,1920739,1.85e-09,55.1,61.19,0,-2
blaSE_1,CP000936.1,47.458,59,30,1,242,299,1432030,1431854,2.29e-09,54.7,62.71,0,-1
blaSE_1,CP000936.1,40.000,80,43,4,224,301,452868,453098,2.62e-09,54.7,57.50,0,3
blaSE_1,CP000936.1,36.082,97,52,4,194,283,56905,57186,5.20e-09,53.5,53.61,0,1
blaSE_1,CP000936.1,36.082,97,52,4,194,283,98555,98836,9.63e-09,52.8,53.61,0,2
blaSE_1,CP000936.1,38.043,92,51,5,204,289,1920927,1920652,2.07e-08,52.0,55.43,0,-2
blaSE_1,CP000936.1,40.984,61,35,1,224,283,960457,960639,9.23e-07,46.6,59.02,0,1
blaSE_1,CP000936.1,61.765,34,12,1,251,283,452706,452807,6.80e-06,43.9,73.53,0,3
blaSE_1,CP000936.1,61.765,34,12,1,251,283,440051,440152,1.02e-05,43.5,73.53,0,2
blaSE_1,CP000936.1,38.710,62,35,2,241,299,1920996,1920811,2.22e-05,42.4,61.29,0,-2
blaSE_1,CP000936.1,32.787,61,39,1,241,301,960631,960807,2.32e-05,42.4,50.82,0,1
blaSE_1,CP000936.1,28.333,120,47,5,219,299,1557087,1556728,6.62e-05,40.8,42.50,0,-2
blaSE_1,CP000936.1,37.705,61,35,2,242,299,56932,57114,1.23e-04,40.0,57.38,0,1
blaSE_1,CP000936.1,37.705,61,35,2,242,299,98582,98764,2.72e-04,38.9,57.38,0,2
blaSE_1,CP000936.1,38.028,71,40,3,212,281,2208359,2208156,4.80e-04,38.1,53.52,0,-3
blaSE_1,CP000936.1,45.238,42,20,2,260,301,443536,443652,4.84e-04,38.1,66.67,0,1
blaSE_1,CP000936.1,34.091,44,26,2,241,281,960139,960270,0.022,32.7,56.82,0,1
bshA_1,CP000936.1,98.857,175,2,0,1,175,216408,216932,1.39e-116,359,100.00,0,3
btrD_1,CP000936.1,99.000,200,2,0,1,200,220205,220804,7.58e-140,409,99.00,0,2
btrD_1,CP000936.1,98.039,51,1,0,200,250,220801,220953,7.58e-140,102,100.00,0,1
btrD_2,CP000936.1,98.974,195,2,0,24,218,220220,220804,2.07e-135,398,98.97,0,2
btrD_2,CP000936.1,96.078,51,2,0,218,268,220801,220953,2.07e-135,99.0,98.04,0,1
btuD_1yxdL_2_1,CP000936.1,100.000,247,0,0,1,247,1364984,1364244,1.54e-149,457,100.00,0,-3
btuD_1yxdL_2_1,CP000936.1,36.777,242,139,4,9,243,941668,942372,1.35e-39,142,62.40,0,1
btuD_1yxdL_2_1,CP000936.1,39.091,220,129,3,6,222,818499,819152,1.87e-34,127,61.82,0,3
btuD_1yxdL_2_1,CP000936.1,34.101,217,138,3,7,222,1625045,1624407,1.63e-27,107,58.53,0,-3
btuD_1yxdL_2_1,CP000936.1,39.899,198,117,1,26,221,186838,187431,9.54e-27,105,61.62,0,1
btuD_1yxdL_2_1,CP000936.1,40.488,205,108,6,26,222,1839160,1838564,2.76e-25,100,57.07,0,-1
btuD_1yxdL_2_1,CP000936.1,40.887,203,109,4,21,222,641669,642247,3.16e-25,100,57.64,0,2
btuD_1yxdL_2_1,CP000936.1,32.301,226,142,6,4,225,853861,854517,3.22e-25,100,60.18,0,1
btuD_1yxdL_2_1,CP000936.1,36.726,226,130,5,3,224,1409408,1408758,2.82e-24,97.8,55.31,0,-3
btuD_1yxdL_2_1,CP000936.1,35.043,234,139,7,6,235,505819,505145,2.79e-21,89.4,56.84,0,-1
btuD_1yxdL_2_1,CP000936.1,32.673,202,132,3,27,225,793641,794243,3.16e-21,89.0,55.94,0,3
btuD_1yxdL_2_1,CP000936.1,31.579,171,109,5,60,225,1257123,1257626,2.36e-20,86.7,53.80,0,3
btuD_1yxdL_2_1,CP000936.1,31.527,203,134,4,25,223,651663,651058,1.98e-18,80.9,56.16,0,-2
btuD_1yxdL_2_1,CP000936.1,31.839,223,131,8,26,232,1456605,1455952,6.15e-18,79.3,56.50,0,-2
btuD_1yxdL_2_1,CP000936.1,32.512,203,122,6,27,222,1908891,1909475,1.42e-17,78.2,56.65,0,3
btuD_1yxdL_2_1,CP000936.1,30.531,226,134,7,13,225,230968,231615,7.53e-17,76.3,54.87,0,1
btuD_1yxdL_2_1,CP000936.1,28.750,160,108,2,61,217,1933295,1933765,1.51e-16,75.1,52.50,0,2
btuD_1yxdL_2_1,CP000936.1,32.727,165,100,5,61,219,733456,733935,2.76e-16,74.3,54.55,0,1
btuD_1yxdL_2_1,CP000936.1,33.333,201,123,5,27,222,1808309,1807725,3.79e-16,73.9,53.73,0,-3
btuD_1yxdL_2_1,CP000936.1,33.906,233,120,10,6,222,2225610,2224966,5.07e-16,73.6,52.79,0,-2
btuD_1yxdL_2_1,CP000936.1,34.014,147,89,4,65,208,1488381,1487956,1.20e-15,72.8,57.82,0,-2
btuD_1yxdL_2_1,CP000936.1,32.609,138,82,4,88,218,1962991,1962590,5.09e-15,70.9,57.25,0,-1
