artM_1,CP089948.1,63.934,244,88,0,1,244,774108,774839,4.57e-98,310,79.51,0,3
artM_1,CP089948.1,54.132,242,109,2,6,245,577424,576699,1.77e-79,257,73.55,0,-1
artM_1,CP089948.1,53.469,245,113,1,1,244,425001,424267,2.02e-70,231,71.43,0,-3
artM_1,CP089948.1,47.303,241,127,0,1,241,675063,674341,5.94e-69,227,68.88,0,-3
artM_1,CP089948.1,46.250,240,126,2,4,240,1376610,1375891,4.40e-63,210,65.42,0,-3
artM_1,CP089948.1,40.909,242,135,5,5,240,149104,149823,8.81e-52,178,64.88,0,1
artM_1,CP089948.1,43.269,208,111,2,6,211,1410214,1409606,1.65e-43,154,65.87,0,-2
artM_1,CP089948.1,35.537,242,145,4,8,240,1988938,1989657,3.56e-42,150,58.26,0,1
artM_1,CP089948.1,38.912,239,135,4,3,232,1321471,1320761,3.66e-42,150,56.07,0,-2
artM_1,CP089948.1,35.246,244,147,4,6,240,1320691,1319966,5.84e-41,147,56.56,0,-2
artM_1,CP089948.1,34.906,212,136,2,11,221,715103,715735,1.73e-37,137,59.91,0,2
artM_1,CP089948.1,34.177,237,149,4,6,240,1729772,1729077,8.38e-36,132,55.70,0,-1
artM_1,CP089948.1,37.383,214,128,3,19,231,1314204,1313578,2.63e-35,130,59.35,0,-3
artM_1,CP089948.1,38.813,219,124,5,6,216,864977,865627,9.23e-35,129,53.88,0,2
artM_1,CP089948.1,37.555,229,137,4,6,231,1762502,1761825,9.68e-35,129,56.33,0,-1
artM_1,CP089948.1,40.580,207,115,5,19,221,740022,740630,2.36e-34,127,58.94,0,3
artM_1,CP089948.1,31.799,239,157,4,5,242,213732,213031,9.86e-34,126,56.49,0,-3
artM_1,CP089948.1,37.662,231,129,7,6,228,2133147,2132476,1.11e-32,123,58.87,0,-3
artM_1,CP089948.1,33.333,237,145,7,20,243,1785834,1785124,3.36e-32,121,56.96,0,-3
artM_1,CP089948.1,33.333,237,137,9,6,235,1554771,1554103,1.93e-30,116,56.12,0,-3
artM_1,CP089948.1,33.500,200,118,3,6,198,1883369,1882794,1.67e-29,114,53.50,0,-1
artM_1,CP089948.1,28.854,253,156,6,4,240,1486526,1485792,2.92e-28,110,52.96,0,-1
artM_1,CP089948.1,33.010,206,130,5,19,221,1264210,1263608,3.96e-28,109,55.83,0,-2
artM_1,CP089948.1,34.101,217,138,4,18,230,2132290,2131643,1.68e-27,108,56.22,0,-2
artM_1,CP089948.1,32.743,226,148,3,4,227,113495,114166,3.85e-27,107,56.64,0,2
artM_1,CP089948.1,29.457,258,163,7,1,243,1784834,1784073,1.28e-26,105,50.78,0,-1
artM_1,CP089948.1,32.127,221,139,3,6,220,792894,793541,1.91e-26,105,53.39,0,3
artM_1,CP089948.1,37.433,187,103,5,20,204,567407,567931,7.63e-26,103,56.15,0,2
artM_1,CP089948.1,28.755,233,154,3,6,230,1304865,1304179,9.73e-24,97.1,50.64,0,-3
artM_1,CP089948.1,29.680,219,133,3,6,216,997822,998439,1.02e-23,97.1,48.40,0,1
artM_1,CP089948.1,28.444,225,157,3,6,228,1769222,1769890,1.82e-23,96.3,53.33,0,2
artM_1,CP089948.1,31.280,211,141,4,6,215,658813,659436,2.31e-23,95.9,52.61,0,1
artM_1,CP089948.1,31.579,228,138,9,13,228,464203,464868,2.85e-23,95.9,53.95,0,1
artM_1,CP089948.1,32.474,194,127,4,6,198,1853355,1853927,2.93e-23,95.9,53.09,0,3
artM_1,CP089948.1,25.455,220,162,2,8,227,712196,712849,2.93e-22,92.8,53.64,0,2
artM_1,CP089948.1,27.434,226,145,4,15,232,465079,465723,3.25e-22,92.8,49.12,0,1
artM_1,CP089948.1,29.412,221,142,4,6,224,1899869,1899243,1.09e-21,91.3,51.13,0,-1
artM_1,CP089948.1,29.778,225,144,5,6,227,666139,666780,5.29e-21,89.4,48.89,0,1
artM_1,CP089948.1,28.916,249,142,10,12,242,1436663,1435968,4.18e-20,86.7,48.59,0,-1
artM_1,CP089948.1,29.787,235,143,8,5,229,1850063,1850731,4.36e-19,83.6,50.64,0,2
artM_1,CP089948.1,28.571,217,144,7,11,222,1974071,1973439,7.84e-19,82.8,50.69,0,-1
artM_1,CP089948.1,29.258,229,147,8,6,227,510242,509580,4.25e-18,80.9,51.09,0,-1
artM_1,CP089948.1,26.887,212,143,4,20,221,1007901,1008530,4.76e-18,80.5,49.53,0,3
artM_1,CP089948.1,26.840,231,153,5,9,230,976713,977384,1.99e-17,78.6,51.08,0,3
artM_1,CP089948.1,28.638,213,143,5,15,223,1743719,1743096,5.41e-17,77.4,50.23,0,-1
artM_1,CP089948.1,27.619,210,133,3,8,216,1345877,1345302,5.52e-17,77.4,51.43,0,-1
artM_1,CP089948.1,28.302,212,123,6,3,201,1548125,1548712,1.25e-16,76.3,46.70,0,2
artM_1,CP089948.1,26.549,226,143,5,6,218,1357415,1358062,2.97e-16,75.1,47.79,0,2
artM_1,CP089948.1,36.082,194,101,6,15,198,136461,137003,4.32e-16,74.7,51.55,0,3
artM_1,CP089948.1,28.125,224,146,6,14,230,1278419,1277772,7.25e-16,73.9,45.54,0,-1
artM_1,CP089948.1,28.571,231,147,9,17,238,1976602,1975937,9.88e-16,73.6,50.22,0,-2
artM_1,CP089948.1,25.532,235,159,8,15,241,1353899,1354579,1.18e-15,73.6,49.36,0,2
artM_1,CP089948.1,26.147,218,137,5,6,211,2082637,2082020,2.37e-14,69.7,43.58,0,-2
artM_1,CP089948.1,26.733,202,140,5,29,227,1821296,1820706,9.16e-13,65.1,47.03,0,-1
artM_1,CP089948.1,24.378,201,141,4,17,215,672733,673308,9.16e-13,65.1,49.75,0,1
artM_1,CP089948.1,27.895,190,105,8,54,229,1235457,1234942,1.57e-12,64.3,49.47,0,-3
artM_1,CP089948.1,25.346,217,148,8,12,222,42090,42716,3.17e-11,60.5,50.23,0,3
artM_1,CP089948.1,35.000,80,52,0,141,220,686217,686456,3.92e-11,60.1,61.25,0,3
artM_1,CP089948.1,24.885,217,134,7,21,218,793698,794318,1.01e-09,55.8,45.62,0,3
artM_1,CP089948.1,28.019,207,128,6,6,198,813790,814389,1.41e-09,55.5,44.93,0,1
artM_1,CP089948.1,35.135,74,48,0,137,210,1360251,1360472,2.02e-09,55.1,59.46,0,3
artM_1,CP089948.1,22.944,231,146,9,6,210,728512,729186,5.95e-09,53.5,48.48,0,1
artM_1,CP089948.1,23.936,188,89,5,34,198,1264842,1264372,8.78e-08,50.1,42.55,0,-3
artM_1,CP089948.1,25.664,113,78,3,131,240,2142928,2143257,1.54e-07,49.3,54.87,0,1
artM_1,CP089948.1,24.855,173,119,4,28,200,686592,687077,2.24e-07,48.5,44.51,0,3
artM_1,CP089948.1,38.806,67,38,1,141,207,1043546,1043737,4.70e-07,47.8,59.70,0,2
artM_1,CP089948.1,25.490,204,102,8,32,223,1044116,1044613,1.48e-06,46.2,44.61,0,2
artM_1,CP089948.1,30.986,71,46,1,137,207,2142097,2142300,1.76e-05,42.7,57.75,0,1
artM_1,CP089948.1,36.842,57,36,0,8,64,2141653,2141823,2.56e-05,42.4,61.40,0,1
artM_1,CP089948.1,23.077,195,131,8,18,211,1216669,1217199,5.93e-05,41.2,47.69,0,1
artM_1,CP089948.1,28.713,101,63,3,140,232,178598,178897,9.44e-05,40.4,51.49,0,2
artM_1,CP089948.1,24.034,233,131,7,8,210,1464752,1464102,4.56e-04,38.5,44.21,0,-1
artM_1,CP089948.1,22.346,179,104,4,34,208,1217650,1218093,6.86e-04,37.7,40.78,0,1
artM_1,CP089948.1,22.477,218,151,4,1,217,1463834,1463232,0.004,35.4,44.95,0,-1
artM_1,CP089948.1,24.479,192,101,8,22,202,729520,729996,0.004,35.4,41.15,0,1
artM_1,AE005672.3,99.595,247,1,0,1,247,1173666,1174406,5.86e-156,476,100.00,0,3
artM_1,AE005672.3,63.934,244,88,0,1,244,773848,774579,4.57e-98,310,79.51,0,1
artM_1,AE005672.3,54.132,242,109,2,6,245,577166,576441,1.77e-79,257,73.55,0,-1
artM_1,AE005672.3,53.469,245,113,1,1,244,424742,424008,2.02e-70,231,71.43,0,-1
artM_1,AE005672.3,47.303,241,127,0,1,241,674803,674081,5.94e-69,227,68.88,0,-2
artM_1,AE005672.3,46.250,240,126,2,4,240,1376346,1375627,4.40e-63,210,65.42,0,-3
artM_1,AE005672.3,40.909,242,135,5,5,240,148844,149563,8.81e-52,178,64.88,0,2
artM_1,AE005672.3,43.269,208,111,2,6,211,1409950,1409342,1.65e-43,154,65.87,0,-2
artM_1,AE005672.3,35.537,242,145,4,8,240,1996128,1996847,3.56e-42,150,58.26,0,3
artM_1,AE005672.3,38.912,239,135,4,3,232,1321207,1320497,3.66e-42,150,56.07,0,-2
artM_1,AE005672.3,35.246,244,147,4,6,240,1320427,1319702,5.84e-41,147,56.56,0,-2
artM_1,AE005672.3,34.906,212,136,2,11,221,714843,715475,1.73e-37,137,59.91,0,3
artM_1,AE005672.3,34.177,237,149,4,6,240,1736963,1736268,8.38e-36,132,55.70,0,-1
artM_1,AE005672.3,37.383,214,128,3,19,231,1313940,1313314,2.63e-35,130,59.35,0,-3
artM_1,AE005672.3,38.813,219,124,5,6,216,864716,865366,9.23e-35,129,53.88,0,2
artM_1,AE005672.3,37.555,229,137,4,6,231,1769694,1769017,9.68e-35,129,56.33,0,-3
artM_1,AE005672.3,40.580,207,115,5,19,221,739762,740370,2.36e-34,127,58.94,0,1
artM_1,AE005672.3,31.799,239,157,4,5,242,213472,212771,9.86e-34,126,56.49,0,-2
artM_1,AE005672.3,37.662,231,129,7,6,228,2140336,2139665,1.11e-32,123,58.87,0,-2
artM_1,AE005672.3,33.333,237,145,7,20,243,1793026,1792316,3.36e-32,121,56.96,0,-2
artM_1,AE005672.3,33.333,237,137,9,6,235,1554507,1553839,1.93e-30,116,56.12,0,-3
artM_1,AE005672.3,33.500,200,118,3,6,198,1890560,1889985,1.67e-29,114,53.50,0,-1
artM_1,AE005672.3,28.854,253,156,6,4,240,1486262,1485528,2.92e-28,110,52.96,0,-1
artM_1,AE005672.3,33.010,206,130,5,19,221,1263947,1263345,3.96e-28,109,55.83,0,-1
artM_1,AE005672.3,34.101,217,138,4,18,230,2139479,2138832,1.68e-27,108,56.22,0,-1
artM_1,AE005672.3,32.743,226,148,3,4,227,113235,113906,3.85e-27,107,56.64,0,3
artM_1,AE005672.3,29.457,258,163,7,1,243,1792026,1791265,1.28e-26,105,50.78,0,-3
artM_1,AE005672.3,32.127,221,139,3,6,220,792634,793281,1.91e-26,105,53.39,0,1
artM_1,AE005672.3,37.433,187,103,5,20,204,567149,567673,7.63e-26,103,56.15,0,2
artM_1,AE005672.3,28.755,233,154,3,6,230,1304601,1303915,9.73e-24,97.1,50.64,0,-3
artM_1,AE005672.3,29.680,219,133,3,6,216,997562,998179,1.02e-23,97.1,48.40,0,2
artM_1,AE005672.3,28.444,225,157,3,6,228,1776414,1777082,1.82e-23,96.3,53.33,0,3
artM_1,AE005672.3,31.280,211,141,4,6,215,658553,659176,2.31e-23,95.9,52.61,0,2
artM_1,AE005672.3,31.579,228,138,9,13,228,463944,464609,2.85e-23,95.9,53.95,0,3
artM_1,AE005672.3,32.474,194,127,4,6,198,1860546,1861118,2.93e-23,95.9,53.09,0,3
artM_1,AE005672.3,25.455,220,162,2,8,227,711936,712589,2.93e-22,92.8,53.64,0,3
artM_1,AE005672.3,27.434,226,145,4,15,232,464820,465464,3.25e-22,92.8,49.12,0,3
artM_1,AE005672.3,29.412,221,142,4,6,224,1907060,1906434,1.09e-21,91.3,51.13,0,-1
artM_1,AE005672.3,29.778,225,144,5,6,227,665879,666520,5.29e-21,89.4,48.89,0,2
artM_1,AE005672.3,28.916,249,142,10,12,242,1436399,1435704,4.18e-20,86.7,48.59,0,-1
artM_1,AE005672.3,29.787,235,143,8,5,229,1857254,1857922,4.36e-19,83.6,50.64,0,2
artM_1,AE005672.3,28.571,217,144,7,11,222,1981262,1980630,7.84e-19,82.8,50.69,0,-1
artM_1,AE005672.3,29.258,229,147,8,6,227,509984,509322,4.25e-18,80.9,51.09,0,-1
artM_1,AE005672.3,26.887,212,143,4,20,221,1007641,1008270,4.76e-18,80.5,49.53,0,1
artM_1,AE005672.3,26.840,231,153,5,9,230,976453,977124,1.99e-17,78.6,51.08,0,1
artM_1,AE005672.3,28.638,213,143,5,15,223,1750910,1750287,5.41e-17,77.4,50.23,0,-1
artM_1,AE005672.3,27.619,210,133,3,8,216,1345613,1345038,5.52e-17,77.4,51.43,0,-1
artM_1,AE005672.3,28.302,212,123,6,3,201,1547861,1548448,1.25e-16,76.3,46.70,0,2
artM_1,AE005672.3,26.549,226,143,5,6,218,1357151,1357798,2.97e-16,75.1,47.79,0,2
artM_1,AE005672.3,36.082,194,101,6,15,198,136201,136743,4.32e-16,74.7,51.55,0,1
artM_1,AE005672.3,28.125,224,146,6,14,230,1278156,1277509,7.25e-16,73.9,45.54,0,-3
artM_1,AE005672.3,28.571,231,147,9,17,238,1983793,1983128,9.88e-16,73.6,50.22,0,-2
artM_1,AE005672.3,25.532,235,159,8,15,241,1353635,1354315,1.18e-15,73.6,49.36,0,2
artM_1,AE005672.3,26.147,218,137,5,6,211,2089826,2089209,2.37e-14,69.7,43.58,0,-1
artM_1,AE005672.3,26.733,202,140,5,29,227,1828487,1827897,9.16e-13,65.1,47.03,0,-1
artM_1,AE005672.3,24.378,201,141,4,17,215,672473,673048,9.16e-13,65.1,49.75,0,2
artM_1,AE005672.3,27.895,190,105,8,54,229,1235194,1234679,1.57e-12,64.3,49.47,0,-2
artM_1,AE005672.3,25.346,217,148,8,12,222,42286,42912,3.17e-11,60.5,50.23,0,1
artM_1,AE005672.3,35.000,80,52,0,141,220,685957,686196,3.92e-11,60.1,61.25,0,1
artM_1,AE005672.3,24.885,217,134,7,21,218,793438,794058,1.01e-09,55.8,45.62,0,1
artM_1,AE005672.3,28.019,207,128,6,6,198,813530,814129,1.41e-09,55.5,44.93,0,2
artM_1,AE005672.3,35.135,74,48,0,137,210,1359987,1360208,2.02e-09,55.1,59.46,0,3
artM_1,AE005672.3,22.944,231,146,9,6,210,728252,728926,5.95e-09,53.5,48.48,0,2
artM_1,AE005672.3,23.936,188,89,5,34,198,1264579,1264109,8.78e-08,50.1,42.55,0,-2
artM_1,AE005672.3,25.664,113,78,3,131,240,2150117,2150446,1.54e-07,49.3,54.87,0,2
artM_1,AE005672.3,24.855,173,119,4,28,200,686332,686817,2.24e-07,48.5,44.51,0,1
artM_1,AE005672.3,38.806,67,38,1,141,207,1043286,1043477,4.70e-07,47.8,59.70,0,3
artM_1,AE005672.3,25.490,204,102,8,32,223,1043856,1044353,1.48e-06,46.2,44.61,0,3
artM_1,AE005672.3,30.986,71,46,1,137,207,2149286,2149489,1.76e-05,42.7,57.75,0,2
artM_1,AE005672.3,36.842,57,36,0,8,64,2148842,2149012,2.56e-05,42.4,61.40,0,2
artM_1,AE005672.3,23.077,195,131,8,18,211,1216406,1216936,5.93e-05,41.2,47.69,0,2
artM_1,AE005672.3,28.713,101,63,3,140,232,178338,178637,9.44e-05,40.4,51.49,0,3
artM_1,AE005672.3,24.034,233,131,7,8,210,1464488,1463838,4.56e-04,38.5,44.21,0,-1
artM_1,AE005672.3,22.346,179,104,4,34,208,1217387,1217830,6.86e-04,37.7,40.78,0,2
artM_1,AE005672.3,22.477,218,151,4,1,217,1463570,1462968,0.004,35.4,44.95,0,-1
artM_1,AE005672.3,24.479,192,101,8,22,202,729260,729736,0.004,35.4,41.15,0,2
artM_1,EF488093.1,29.258,229,147,8,6,227,5340,4678,4.10e-18,80.9,51.09,0,-1
artP_2_1,CP089948.1,98.141,269,5,0,1,269,114346,115152,2.94e-171,521,99.26,0,1
artP_2_1,CP089948.1,47.710,262,134,1,3,261,1319123,1318338,1.48e-76,250,68.70,0,-1
artP_2_1,CP089948.1,35.021,237,137,7,29,259,1172535,1173212,1.32e-30,117,55.70,0,3
artP_2_1,CP089948.1,26.538,260,173,6,4,259,576647,575910,9.84e-21,89.0,46.92,0,-1
artP_2_1,CP089948.1,27.888,251,161,8,14,259,1171779,1172486,5.55e-18,80.9,49.40,0,3
artP_2_1,CP089948.1,25.182,274,177,8,4,260,426566,425778,1.60e-17,79.7,50.00,0,-1
artP_2_1,CP089948.1,26.667,195,135,3,67,259,674063,673497,2.73e-07,48.9,44.62,0,-1
artP_2_1,AE005672.3,98.141,269,5,0,1,269,114086,114892,2.94e-171,521,99.26,0,2
artP_2_1,AE005672.3,47.710,262,134,1,3,261,1318859,1318074,1.48e-76,250,68.70,0,-1
artP_2_1,AE005672.3,35.021,237,137,7,29,259,1172272,1172949,1.32e-30,117,55.70,0,1
artP_2_1,AE005672.3,26.538,260,173,6,4,259,576389,575652,9.84e-21,89.0,46.92,0,-1
artP_2_1,AE005672.3,27.888,251,161,8,14,259,1171516,1172223,5.55e-18,80.9,49.40,0,1
artP_2_1,AE005672.3,25.182,274,177,8,4,260,426307,425519,1.60e-17,79.7,50.00,0,-2
artP_2_1,AE005672.3,26.667,195,135,3,67,259,673803,673237,2.73e-07,48.9,44.62,0,-3
asp1_1,CP089948.1,98.861,527,6,0,1,527,1665807,1664227,0.0,1071,99.24,0,-3
asp1_1,AE005672.3,98.861,527,6,0,1,527,1665542,1663962,0.0,1071,99.24,0,-1
asp2_1,CP089948.1,100.000,512,0,0,1,512,1664243,1662708,0.0,1061,100.00,0,-1
asp2_1,AE005672.3,100.000,512,0,0,1,512,1663978,1662443,0.0,1061,100.00,0,-2
asp3_1,CP089948.1,99.320,147,1,0,1,147,1662711,1662271,2.84e-96,300,100.00,0,-3
asp3_1,AE005672.3,99.320,147,1,0,1,147,1662446,1662006,2.84e-96,300,100.00,0,-1
atpE_2atpE_1_1,CP089948.1,100.000,194,0,0,1,194,1244621,1244040,5.94e-115,356,100.00,0,-1
atpE_2atpE_1_1,AE005672.3,100.000,194,0,0,1,194,1244358,1243777,5.94e-115,356,100.00,0,-3
bcrA_2_1,CP089948.1,32.218,239,157,5,3,238,1304868,1304158,1.74e-32,122,56.07,0,-3
bcrA_2_1,CP089948.1,34.222,225,144,3,1,224,666130,666795,2.75e-32,121,55.56,0,1
bcrA_2_1,CP089948.1,34.300,207,118,5,3,201,672697,673287,5.99e-30,115,58.45,0,1
bcrA_2_1,CP089948.1,31.197,234,154,4,3,233,502926,503615,5.52e-29,112,54.70,0,3
bcrA_2_1,CP089948.1,31.325,249,144,3,1,223,600324,601067,9.27e-27,105,52.21,0,3
bcrA_2_1,CP089948.1,29.258,229,154,5,3,228,1622079,1621408,5.46e-25,100,54.59,0,-3
bcrA_2_1,CP089948.1,28.517,263,155,6,1,240,711417,712175,8.96e-25,100,50.19,0,3
bcrA_2_1,CP089948.1,29.469,207,135,2,6,212,1345877,1345290,2.74e-22,92.8,55.56,0,-1
bcrA_2_1,CP089948.1,26.190,210,152,3,4,212,1610496,1609873,1.26e-20,87.8,53.81,0,-3
bcrA_2_1,CP089948.1,29.680,219,143,5,1,210,577433,576783,2.56e-20,87.0,51.14,0,-1
bcrA_2_1,CP089948.1,28.037,214,143,4,14,216,149134,149775,2.90e-19,84.0,52.34,0,1
bcrA_2_1,CP089948.1,29.358,218,143,5,3,210,1376607,1375957,3.53e-19,83.6,53.21,0,-3
bcrA_2_1,CP089948.1,26.556,241,157,6,3,230,774120,774821,1.21e-18,82.0,52.70,0,3
bcrA_2_1,CP089948.1,27.660,235,159,6,5,233,712193,712882,9.39e-18,79.7,50.64,0,2
bcrA_2_1,CP089948.1,29.825,228,136,8,3,210,1784822,1784151,1.48e-17,79.0,50.88,0,-1
bcrA_2_1,CP089948.1,26.415,212,151,3,8,215,1729760,1729128,2.11e-17,78.6,51.42,0,-1
bcrA_2_1,CP089948.1,26.887,212,145,4,1,210,1618099,1618710,2.20e-17,78.6,52.36,0,1
bcrA_2_1,CP089948.1,29.577,213,141,6,8,215,997834,998460,4.45e-17,77.4,51.64,0,1
bcrA_2_1,CP089948.1,27.723,202,129,6,1,190,1554780,1554190,4.07e-16,74.7,53.47,0,-3
bcrA_2_1,CP089948.1,28.216,241,150,7,3,232,1548131,1548817,4.82e-16,74.7,51.04,0,2
bcrA_2_1,CP089948.1,24.312,218,147,4,4,209,1173944,1174579,8.40e-16,73.9,52.29,0,2
bcrA_2_1,CP089948.1,27.523,218,149,7,1,210,715076,715726,3.01e-15,72.0,51.38,0,2
bcrA_2_1,CP089948.1,25.000,224,162,2,4,221,1769222,1769893,4.03e-15,71.6,50.45,0,2
bcrA_2_1,CP089948.1,24.201,219,123,6,18,210,2132284,2131679,7.35e-15,70.9,46.12,0,-2
bcrA_2_1,CP089948.1,27.727,220,140,6,2,208,424992,424351,2.88e-13,66.2,54.55,0,-3
bcrA_2_1,CP089948.1,28.358,201,115,6,18,211,905559,906095,6.98e-13,65.1,45.77,0,3
bcrA_2_1,CP089948.1,26.991,226,143,8,3,212,658810,659469,7.52e-13,65.1,51.33,0,1
bcrA_2_1,CP089948.1,24.378,201,146,1,1,195,2082646,2082044,8.41e-13,65.1,43.78,0,-2
bcrA_2_1,CP089948.1,25.581,215,146,5,1,210,1899878,1899261,1.00e-12,64.7,50.70,0,-1
bcrA_2_1,CP089948.1,31.073,177,112,5,3,170,1853352,1853879,2.06e-11,60.8,50.85,0,3
bcrA_2_1,CP089948.1,21.339,239,156,5,2,213,2141641,2142342,2.08e-11,60.8,46.44,0,1
bcrA_2_1,CP089948.1,27.014,211,136,6,3,200,1883372,1882755,6.55e-11,59.3,51.18,0,-1
bcrA_2_1,CP089948.1,24.883,213,144,6,18,220,1741951,1741331,7.88e-11,58.9,47.42,0,-2
