artM_1,WP_000506420.1,27.751,209,129,6,29,227,125,321,5.28e-15,69.7,45.45
artM_1,WP_000506419.1,27.751,209,129,6,29,227,125,321,7.11e-15,69.3,45.45
artM_1,WP_000958770.1,26.364,220,138,7,8,207,4,219,1.12e-13,66.2,49.09
artM_1,WP_000958770.1,25.664,113,78,3,131,240,429,538,5.25e-08,49.3,54.87
artM_1,WP_000668284.1,27.397,219,141,10,12,222,491,699,2.95e-13,65.1,50.68
artM_1,WP_000522098.1,26.380,163,116,4,59,220,53,212,4.51e-13,64.3,55.21
artM_1,WP_000522098.1,25.862,174,116,5,28,200,258,419,1.02e-10,57.4,45.40
artM_1,ABU67981.1,27.528,178,117,7,56,228,7,177,7.13e-13,61.6,51.69
artM_1,WP_000114489.1,27.094,203,135,6,6,198,4,203,2.21e-12,61.2,49.26
artM_1,WP_000574563.1,35.135,74,48,0,137,210,12,85,1.86e-11,55.5,59.46
artM_1,ABC75793.1,35.211,71,46,0,140,210,2,72,7.52e-11,53.5,59.15
artM_1,WP_000025400.1,24.454,229,145,8,6,210,4,228,1.23e-10,57.0,48.03
artM_1,WP_000025400.1,25.000,192,100,8,22,202,340,498,0.001,36.2,41.67
artM_1,WP_001108416.1,28.000,175,98,7,34,198,355,511,5.78e-10,55.1,49.71
artM_1,WP_000584880.1,23.707,232,138,4,6,207,4,226,8.38e-10,54.7,42.24
artM_1,WP_000584880.1,25.521,192,98,7,32,211,353,511,1.21e-07,48.1,45.83
artM_1,WP_001152899.1,24.747,198,120,9,54,232,400,587,5.39e-06,43.1,45.96
artM_1,WP_000558901.1,25.641,195,126,10,18,211,27,203,1.08e-05,42.4,48.72
artM_1,WP_000558901.1,24.719,178,101,6,34,208,354,501,2.06e-04,38.1,41.57
artM_1,WP_001279139.1,24.786,234,128,8,8,210,6,222,1.67e-05,41.6,45.30
artM_1,WP_001279139.1,22.477,218,151,4,1,217,312,512,2.75e-05,41.2,44.95
artP_2_1,WP_001038481.1,98.134,268,5,0,1,268,1,268,0.0,521,99.25
artP_2_1,WP_000837349.1,47.710,262,134,1,3,261,2,263,2.02e-84,250,68.70
artP_2_1,WP_000726272.1,35.021,237,137,7,29,259,258,483,4.79e-31,117,55.70
artP_2_1,WP_000726272.1,27.888,251,161,8,14,259,6,241,1.87e-18,81.3,49.40
artP_2_1,WP_000624338.1,26.562,256,170,6,8,259,1,242,8.46e-22,87.8,46.88
artP_2_1,WP_001227315.1,25.182,274,177,8,4,260,1,263,6.17e-18,79.3,50.00
artP_2_1,WP_229294049.1,26.220,164,113,3,98,259,14,171,2.27e-04,37.4,43.29
asp1_1,WP_000291147.1,98.859,526,6,0,1,526,1,526,0.0,1070,99.24
asp2_1,WP_000032121.1,100.000,511,0,0,1,511,1,511,0.0,1061,100.00
asp3_1,6LNW_C,99.315,146,1,0,1,146,1,146,3.78e-108,301,100.00
asp3_1,WP_000587540.1,99.315,146,1,0,1,146,1,146,4.80e-108,300,100.00
atpE_2atpE_1_1,WP_000067168.1,100.000,193,0,0,1,193,1,193,2.57e-137,378,100.00
bcrA_2_1,WP_001002570.1,33.500,200,129,3,3,201,4,200,1.12e-36,125,60.00
bcrA_2_1,WP_000569196.1,32.218,239,157,5,3,238,1,237,1.98e-36,125,56.07
bcrA_2_1,WP_001240791.1,31.325,249,144,3,1,223,1,248,7.77e-32,115,52.21
bcrA_2_1,WP_000889924.1,31.197,234,154,4,3,233,1,230,2.03e-30,109,55.13
bcrA_2_1,WP_000895293.1,29.258,229,154,5,3,228,1,224,1.14e-28,106,54.59
bcrA_2_1,WP_001186003.1,28.897,263,154,7,1,240,1,253,6.19e-28,103,52.47
bcrA_2_1,WP_001220485.1,29.469,207,135,2,6,212,14,209,1.16e-26,100,55.56
bcrA_2_1,WP_001235281.1,26.190,210,152,3,4,212,3,210,9.11e-24,91.7,53.81
bcrA_2_1,WP_001229583.1,29.680,219,143,5,1,210,1,217,4.98e-23,90.5,51.14
bcrA_2_1,WP_000062224.1,27.500,240,163,6,1,234,1,235,5.24e-22,87.4,51.25
bcrA_2_1,WP_000590970.1,29.358,218,143,5,3,210,1,217,5.96e-22,87.4,53.21
bcrA_2_1,WP_000140951.1,26.446,242,158,6,2,230,4,238,7.64e-21,84.3,52.48
bcrA_2_1,WP_000085659.1,28.037,214,143,4,14,216,20,233,8.04e-21,86.3,52.34
bcrA_2_1,WP_000055451.1,26.887,212,145,4,1,210,1,204,8.34e-21,84.3,52.36
bcrA_2_1,WP_000995574.1,29.577,213,141,6,8,215,9,217,1.62e-20,84.7,51.64
bcrA_2_1,WP_001808562.1,29.577,213,141,6,8,215,3,211,1.83e-20,84.3,51.64
bcrA_2_1,WP_000589142.1,26.415,212,151,4,8,215,6,216,2.20e-20,84.7,53.30
bcrA_2_1,WP_000619143.1,28.216,241,150,7,3,232,1,229,1.47e-19,80.9,51.04
bcrA_2_1,WP_001291293.1,29.825,228,136,8,3,210,5,228,2.48e-18,78.6,50.88
bcrA_2_1,WP_000764303.1,25.000,220,159,2,8,221,5,224,3.82e-18,77.4,50.00
bcrA_2_1,AAK75793.1,26.415,212,146,4,1,210,1,204,4.06e-18,79.3,51.89
bcrA_2_1,WP_001096313.1,24.312,218,147,4,4,209,6,217,5.80e-18,76.6,52.29
bcrA_2_1,WP_000022268.1,27.523,218,149,7,1,210,1,217,6.99e-17,73.6,51.38
bcrA_2_1,WP_000323352.1,27.723,202,129,6,1,190,1,197,1.06e-16,73.2,53.47
bcrA_2_1,WP_000510412.1,24.201,219,123,6,18,210,22,223,3.25e-16,72.4,46.58
bcrA_2_1,WP_001269474.1,24.378,201,146,1,1,195,1,201,8.66e-16,70.5,43.78
bcrA_2_1,WP_000189477.1,27.727,220,140,6,2,208,4,217,1.17e-15,70.5,54.55
bcrA_2_1,WP_000939895.1,28.358,201,115,6,18,211,15,193,2.86e-15,68.6,45.77
bcrA_2_1,WP_001055978.1,24.883,213,150,4,1,210,1,206,9.31e-15,68.6,50.23
bcrA_2_1,WP_000571273.1,27.014,211,134,7,3,199,1,205,3.15e-14,65.9,51.18
bcrA_2_1,WP_000025400.1,25.940,266,158,9,1,232,1,261,4.12e-14,67.4,44.74
bcrA_2_1,WP_000025400.1,23.864,176,99,7,21,187,343,492,2.12e-04,38.1,43.18
bcrA_2_1,WP_000571422.1,31.073,177,112,5,3,170,1,176,1.25e-13,64.3,51.41
bcrA_2_1,WP_000565531.1,27.014,211,136,6,3,200,1,206,3.31e-13,63.2,51.66
bcrA_2_1,WP_000958770.1,21.429,238,155,5,3,213,1,233,5.12e-13,64.3,46.64
bcrA_2_1,WP_000159554.1,23.504,234,156,7,14,227,23,253,2.02e-11,59.3,46.15
bcrA_2_1,WP_001833285.1,30.137,219,133,7,18,223,16,227,2.11e-11,58.2,47.03
bcrA_2_1,WP_001180176.1,24.883,213,144,6,18,220,356,562,2.20e-11,59.3,47.42
bcrA_2_1,AAK76021.1,29.333,150,89,3,26,163,489,633,3.67e-11,58.9,50.67
bcrA_2_1,WP_000701298.1,29.333,150,89,3,26,163,493,637,3.71e-11,58.9,50.67
bcrA_2_1,WP_000859866.1,25.764,229,154,7,4,221,349,572,6.48e-11,58.2,48.47
bcrA_2_1,WP_001808413.1,30.137,219,133,7,18,223,149,360,7.79e-11,57.4,47.03
bcrA_2_1,WP_000681716.1,28.492,179,103,7,3,163,331,502,2.20e-10,56.2,48.60
bcrA_2_1,WP_000506419.1,27.411,197,124,6,20,205,118,306,7.51e-08,48.5,43.65
bcrA_2_1,WP_000506420.1,27.411,197,124,6,20,205,118,306,8.08e-08,48.5,43.65
bcrA_2_1,WP_000828844.1,25.000,204,138,5,18,208,358,559,6.30e-07,45.8,45.10
bcrA_2_1,AAK75455.1,25.000,204,138,5,18,208,371,572,6.45e-07,45.8,45.10
bcrA_2_1,ABC75793.1,33.333,72,47,1,131,202,2,72,2.14e-06,40.8,58.33
bcrA_2_1,WP_000574563.1,33.333,72,47,1,131,202,15,85,3.54e-06,40.8,58.33
bcrA_2_1,WP_001108416.1,24.561,171,121,4,35,202,358,523,2.93e-05,40.8,49.12
bcrA_2_1,WP_000229343.1,35.294,51,33,0,5,55,259,309,5.11e-05,40.0,58.82
bcrA_2_1,WP_000229345.1,36.000,50,32,0,5,54,259,308,5.65e-05,39.7,60.00
bcrA_2_1,WP_000584880.1,26.457,223,128,10,26,237,349,546,3.43e-04,37.7,42.60
bcrA_2_1,WP_000558901.1,22.286,175,99,5,33,190,355,509,0.003,34.7,40.00
bglA_2bglA_1_1,WP_000206471.1,99.791,478,1,0,1,478,1,478,0.0,994,99.79
bglA_2bglA_1_1,WP_000151840.1,50.206,486,216,6,1,477,1,469,7.78e-168,478,66.26
bglA_2bglA_1_1,4IPL_A,50.206,486,216,6,1,477,17,485,1.05e-167,478,66.26
bglA_2bglA_1_1,WP_000943516.1,30.928,485,297,13,1,474,1,458,6.23e-64,210,49.28
bglA_2bglA_1_1,WP_000728302.1,30.223,493,295,16,3,478,6,466,8.48e-61,202,49.29
bglA_2bglA_1_1,WP_000169265.1,32.996,494,276,18,3,473,4,465,2.78e-58,196,47.57
bglA_2bglA_1_1,WP_000429431.1,31.911,492,264,19,8,467,13,465,2.18e-53,182,47.76
bglA_2bglA_1_1,WP_000408925.1,66.038,106,36,0,372,477,3,108,3.86e-43,144,77.36
bglA_2bglA_1_1,WP_000380706.1,64.948,97,34,0,381,477,1,97,4.80e-38,130,77.32
bglA_2bglA_1_1,ABC75786.1,69.565,23,7,0,456,478,7,29,7.06e-05,36.2,82.61
bglF_1gamP_1,WP_001064558.1,49.008,655,296,10,1,645,1,627,2.16e-180,522,61.98
bglF_1gamP_1,WP_000514307.1,34.842,663,367,15,2,628,3,636,3.68e-121,371,54.45
bglF_1gamP_1,WP_000120584.1,33.177,639,368,18,1,626,1,593,1.61e-85,276,50.23
bglF_1gamP_1,WP_000974062.1,47.518,141,74,0,505,645,586,726,4.11e-30,122,62.41
bglK_3_1,WP_000691261.1,100.000,296,0,0,1,296,1,296,0.0,593,100.00
bglK_3_1,WP_000222983.1,37.884,293,177,3,4,294,5,294,4.13e-58,184,55.97
bglK_3_1,AAK74813.2,30.218,321,186,7,2,290,5,319,1.52e-34,124,48.29
bglK_3_1,WP_000078572.1,30.218,321,186,7,2,290,4,318,1.67e-34,124,48.29
bglK_3_1,WP_000150718.1,29.097,299,191,7,1,292,1,285,9.72e-28,105,46.15
bglK_3_1,AAP48857.1,30.366,191,108,3,97,262,16,206,1.25e-22,89.7,50.26
bglK_3_1,2GUP_A,30.952,252,156,5,3,249,6,244,1.16e-15,72.0,45.24
blaSE_1,AAK74556.1,99.649,285,1,0,17,301,1,285,0.0,582,99.65
blaSE_1,WP_001100143.1,99.634,273,1,0,29,301,1,273,0.0,559,99.63
blaSE_1,WP_000771084.1,56.436,101,21,2,224,301,240,340,3.56e-27,105,63.37
blaSE_1,WP_000771084.1,71.429,42,12,0,251,292,208,249,6.09e-14,67.4,83.33
blaSE_1,WP_000698569.1,38.356,146,70,4,155,298,301,428,2.41e-19,84.0,50.68
blaSE_1,WP_000698569.1,37.681,69,39,3,214,281,383,448,0.002,35.8,52.17
blaSE_1,WP_001035362.1,50.000,76,37,1,224,298,608,683,3.46e-18,81.3,67.11
blaSE_1,WP_001035362.1,55.738,61,26,1,224,283,628,688,1.96e-17,79.0,73.77
blaSE_1,WP_001035362.1,37.374,99,39,4,224,301,648,744,7.56e-13,65.1,53.54
blaSE_1,WP_001035362.1,39.744,78,45,1,224,299,567,644,8.20e-12,62.0,58.97
blaSE_1,WP_001035362.1,38.776,98,38,3,224,299,527,624,2.37e-11,60.5,50.00
blaSE_1,WP_001035362.1,51.163,43,21,0,241,283,525,567,1.29e-09,55.1,69.77
blaSE_1,WP_000458188.1,54.098,61,27,1,224,283,516,576,5.23e-15,71.6,67.21
blaSE_1,WP_000458188.1,50.820,61,29,1,224,283,556,616,5.64e-14,68.6,68.85
blaSE_1,WP_000458188.1,50.820,61,29,1,224,283,576,636,1.17e-13,67.4,67.21
blaSE_1,WP_000458188.1,37.000,100,38,5,224,301,596,692,5.88e-11,59.3,53.00
blaSE_1,WP_000458188.1,55.814,43,19,0,241,283,514,556,6.56e-11,58.9,72.09
blaSE_1,WP_000240824.1,43.038,79,40,4,225,301,53,128,1.66e-14,65.5,63.29
blaSE_1,WP_000240824.1,45.763,59,31,1,242,299,51,109,1.01e-09,52.0,61.02
blaSE_1,AAK74258.1,44.000,75,42,0,224,298,75,149,1.19e-13,65.1,60.00
blaSE_1,AAK74258.1,38.095,84,49,2,219,301,129,210,6.96e-11,57.0,51.19
blaSE_1,AAK74258.1,46.552,58,30,1,241,298,73,129,1.91e-08,50.1,58.62
blaSE_1,WP_000753888.1,45.455,77,41,1,224,299,524,600,2.72e-13,66.2,57.14
blaSE_1,WP_000753888.1,40.506,79,44,2,224,301,544,620,2.16e-12,63.5,56.96
blaSE_1,WP_000753888.1,47.541,61,31,1,224,283,464,524,3.07e-11,60.1,57.38
blaSE_1,WP_000753888.1,47.541,61,31,1,224,283,484,544,3.07e-11,60.1,57.38
blaSE_1,WP_000771060.1,44.872,78,40,2,224,298,242,319,1.60e-11,60.5,56.41
blaSE_1,WP_000771060.1,52.542,59,27,1,241,298,220,278,8.85e-11,58.2,61.02
blaSE_1,WP_000771060.1,40.000,80,43,4,224,301,263,339,6.33e-10,55.5,58.75
blaSE_1,WP_000698047.1,43.590,78,41,2,224,298,234,311,8.91e-11,58.2,57.69
blaSE_1,WP_000698047.1,41.250,80,42,4,224,301,255,331,2.56e-10,56.6,60.00
blaSE_1,WP_000698047.1,42.353,85,46,2,217,298,186,270,4.35e-10,55.8,51.76
blaSE_1,WP_000698047.1,34.146,82,23,3,233,283,153,234,7.81e-04,36.6,42.68
blaSE_1,6JYX_A,43.590,78,41,2,224,298,205,282,1.22e-10,57.4,57.69
blaSE_1,6JYX_A,41.250,80,42,4,224,301,226,302,4.15e-10,55.8,60.00
blaSE_1,6JYX_A,42.353,85,46,2,217,298,157,241,6.58e-10,55.1,51.76
blaSE_1,6JYX_A,34.146,82,23,3,233,283,124,205,0.001,36.2,42.68
blaSE_1,WP_000405234.1,41.791,67,36,2,220,283,194,260,3.50e-10,56.2,61.19
blaSE_1,WP_000405234.1,38.043,92,51,5,204,289,198,289,5.64e-09,52.4,55.43
blaSE_1,WP_000405234.1,38.710,62,35,2,241,299,175,236,9.58e-06,42.7,61.29
blaSE_1,WP_000728269.1,31.532,111,55,2,209,298,387,497,5.99e-10,56.2,45.95
blaSE_1,WP_000728269.1,33.673,98,43,2,224,299,361,458,1.47e-09,55.1,48.98
blaSE_1,WP_000728269.1,40.984,61,35,1,224,283,442,502,8.58e-07,46.2,60.66
blaSE_1,WP_000728269.1,32.787,61,39,1,241,301,500,558,1.78e-05,42.4,50.82
blaSE_1,WP_000728269.1,34.091,44,26,2,241,281,336,379,0.031,32.0,54.55
blaSE_1,WP_001035363.1,48.780,41,21,0,241,281,444,484,1.10e-08,52.0,68.29
blaSE_1,4X36_A,38.806,67,38,2,220,283,194,260,1.93e-08,50.8,59.70
blaSE_1,4X36_A,35.870,92,53,5,204,289,198,289,1.81e-07,47.8,53.26
blaSE_1,4X36_A,37.097,62,36,2,241,299,175,236,6.36e-05,40.0,59.68
blaSE_1,ABC75800.1,28.333,120,47,5,219,299,138,257,7.46e-05,40.0,42.50
blaSE_1,WP_000753876.1,53.125,32,15,0,243,274,464,495,8.11e-05,40.0,59.38
bshA_1,WP_000371189.1,99.425,174,1,0,1,174,1,174,1.16e-130,360,100.00
bshA_1,WP_075270813.1,98.851,174,2,0,1,174,7,180,8.09e-130,358,100.00
bshA_1,AAK74318.1,99.320,147,1,0,28,174,1,147,1.23e-109,305,100.00
btrD_1,AAK74322.1,98.795,249,3,0,1,249,3,251,0.0,504,99.20
btrD_1,WP_000069854.1,98.795,249,3,0,1,249,1,249,0.0,504,99.20
btrD_2,AAK74322.1,98.361,244,4,0,24,267,8,251,6.96e-180,491,98.77
btrD_2,WP_000069854.1,98.361,244,4,0,24,267,6,249,1.30e-179,490,98.77
btuD_1yxdL_2_1,WP_000356590.1,100.000,246,0,0,1,246,1,246,0.0,492,100.00
btuD_1yxdL_2_1,WP_000173361.1,36.777,242,139,4,9,243,9,243,7.49e-54,171,62.40
btuD_1yxdL_2_1,WP_000811482.1,39.091,220,129,3,6,222,4,221,7.93e-48,154,61.82
btuD_1yxdL_2_1,WP_000571329.1,39.899,198,117,1,26,221,16,213,3.71e-39,132,61.62
btuD_1yxdL_2_1,WP_000323352.1,34.101,217,138,3,7,222,4,216,9.60e-39,131,57.60
btuD_1yxdL_2_1,WP_000140951.1,33.186,226,140,6,4,225,3,221,2.00e-38,130,59.73
btuD_1yxdL_2_1,WP_000173753.1,41.872,203,107,5,21,222,15,207,2.30e-37,127,58.62
btuD_1yxdL_2_1,WP_000005012.1,36.283,226,133,6,4,225,3,221,2.67e-37,128,57.52
btuD_1yxdL_2_1,WP_000575209.1,40.488,205,108,6,26,222,16,214,1.30e-36,126,57.07
btuD_1yxdL_2_1,WP_000742913.1,36.726,226,130,5,3,224,2,218,8.34e-35,124,55.75
btuD_1yxdL_2_1,WP_001096313.1,33.010,206,130,5,25,225,19,221,5.31e-32,114,55.83
btuD_1yxdL_2_1,WP_000022268.1,33.168,202,131,4,27,225,20,220,2.35e-31,112,56.44
btuD_1yxdL_2_1,WP_001229583.1,31.050,219,135,5,8,222,11,217,9.24e-30,108,53.42
btuD_1yxdL_2_1,WP_000590970.1,31.839,223,131,8,26,232,16,233,1.28e-28,105,56.50
btuD_1yxdL_2_1,WP_000891772.1,35.294,187,113,4,25,208,15,196,3.14e-27,100,58.82
btuD_1yxdL_2_1,WP_000085659.1,30.531,226,134,7,13,225,15,230,1.06e-26,102,55.31
btuD_1yxdL_2_1,WP_000189477.1,35.043,234,139,7,6,235,5,229,2.15e-26,99.4,56.84
